pflow_converged,eig_ok,error,n_modes,n_free_angle,max_re_all,max_re,n_unstable,stable,zeta_min,f_at_zeta_min_hz,zeta_min_lf,f_at_zeta_min_lf_hz,f_worst_unstable_hz,wallclock_s,deployment,x_f_pu,droop_r,load_p2z,p_head_mw,config,kp_plim,kp_i,ki_i
True,True,,47,5,1.5404408836466004e-08,-1.0895781831795919,0,True,0.14876396032512687,22.39744638815141,0.5724727558717044,0.24836887465576651,,0.2,2gfm,0.2,0.05,1.0,,B,0.2,0.1,3.0
True,True,,92,11,11.233767360962844,11.233767360962844,6,False,-0.023036266298684042,77.59222455177868,0.40576341064734506,0.4648298368510384,77.59222455177868,0.2,5gfm,0.05,0.02,0.0,,B,0.2,0.1,3.0
True,True,,92,11,11.019307205241233,11.019307205241233,6,False,-0.022569288055218645,77.68656622248699,0.4081448654790193,0.4637823277688716,77.68656622248699,0.45,5gfm,0.05,0.02,1.0,,B,0.2,0.1,3.0
True,True,,92,11,6.157148189673677,6.157148189673677,2,False,-0.01223722875304078,80.07263848925183,0.6041219063960549,0.3992730069221413,80.07263848925183,0.2,5gfm,0.05,0.03,0.0,,B,0.2,0.1,3.0
True,True,,92,11,5.963813956080031,5.963813956080031,2,False,-0.011839260080118982,80.16581613510165,0.6063008690642049,0.39736731297662814,80.16581613510165,0.2,5gfm,0.05,0.03,1.0,,B,0.2,0.1,3.0
True,True,,92,11,2.0209556257858243e-14,-1.8544974543366541,0,True,0.005214987245738912,84.97745184611203,0.6909414646461679,0.3088088761787807,,0.2,5gfm,0.05,0.05,0.0,,B,0.2,0.1,3.0
True,True,,92,11,1.0330494085284113e-14,-1.8520783130234881,0,True,0.0055021392878762095,85.06762668081497,0.6917761772677798,0.30769357638002937,,0.21,5gfm,0.05,0.05,1.0,,B,0.2,0.1,3.0
True,True,,92,11,7.430906474674854,7.430906474674854,2,False,-0.028904183154076103,40.89966346937732,0.40348656436996766,0.4661330076228367,40.89966346937732,0.2,5gfm,0.1,0.02,0.0,,B,0.2,0.1,3.0
True,True,,92,11,7.184108560002727,7.184108560002727,2,False,-0.027877251620441683,40.999092447554425,0.4058912090787855,0.4650918932497469,40.999092447554425,0.46,5gfm,0.1,0.02,1.0,,B,0.2,0.1,3.0
True,True,,92,11,0.5069669163949158,0.5069669163949158,2,False,-0.0018838944857735935,42.829440904099556,0.603781426008913,0.4010296195347614,42.829440904099556,0.2,5gfm,0.1,0.03,0.0,,B,0.2,0.1,3.0
True,True,,92,11,0.30028843341371214,0.30028843341371214,2,False,-0.0011132762155147409,42.929470915219206,0.606014689026464,0.3990855342248539,42.929470915219206,0.2,5gfm,0.1,0.03,1.0,,B,0.2,0.1,3.0
True,True,,92,11,1.3557164265112942e-09,-1.8603602170045925,0,True,0.040345294816013774,46.853589047411226,0.61544413827558,2.913854285854723,,0.2,5gfm,0.1,0.05,0.0,,B,0.2,0.1,3.0
True,True,,92,11,1.064717384222425e-14,-1.8578740030499694,0,True,0.04069701154662228,46.951175820535475,0.6141571253894346,2.925847581437989,,0.2,5gfm,0.1,0.05,1.0,,B,0.2,0.1,3.0
True,True,,92,11,7.664294591504984,7.664294591504984,6,False,-0.04362823658684899,27.932573130712093,0.4011794652312451,0.467434063656483,27.932573130712093,0.2,5gfm,0.15,0.02,0.0,,B,0.2,0.1,3.0
True,True,,92,11,7.340462615915895,7.340462615915895,6,False,-0.04163739299534658,28.03388221639214,0.4036071087267146,0.46639989802090903,28.03388221639214,0.46,5gfm,0.15,0.02,1.0,,B,0.2,0.1,3.0
True,True,,92,11,0.13722752650800274,0.13722752650800274,2,False,-0.0007433692248444914,29.38032999967335,0.578410055764423,2.3450318436357573,29.38032999967335,0.2,5gfm,0.15,0.03,0.0,,B,0.2,0.1,3.0
True,True,,92,11,8.901591551645846e-15,-0.13946927977954005,0,True,0.0007527922012010771,29.486515616691264,0.5772109108792697,2.3533843620692667,,0.2,5gfm,0.15,0.03,1.0,,B,0.2,0.1,3.0
True,True,,92,11,2.2935627882543232e-10,-1.866294501682317,0,True,0.07105616278837633,32.629015873891404,0.5340133298665676,2.8134255600342257,,0.21,5gfm,0.15,0.05,0.0,,B,0.2,0.1,3.0
True,True,,92,11,4.877045068302206e-15,-1.863738785413643,0,True,0.07154886330615672,32.73898175471938,0.5318922667036667,2.8238698185405857,,0.2,5gfm,0.15,0.05,1.0,,B,0.2,0.1,3.0
True,True,,92,11,9.291746935350972,9.291746935350972,8,False,-0.06918422058321616,21.323995927743823,0.39884213360955406,0.4687324003618676,21.323995927743823,0.2,5gfm,0.2,0.02,0.0,,B,0.2,0.1,3.0
True,True,,92,11,8.880268999859322,8.880268999859322,8,False,-0.06583773540215591,21.420424592409482,0.4012925552908298,0.46770574947257526,21.420424592409482,0.2,5gfm,0.2,0.02,1.0,,B,0.2,0.1,3.0
True,True,,92,11,2.1661849652544305,2.1661849652544305,2,False,-0.015399131287598266,22.385559230225937,0.5193881041515113,2.276588659266855,22.385559230225937,0.48,5gfm,0.2,0.03,0.0,,B,0.2,0.1,3.0
True,True,,92,11,1.7863784091839534,1.7863784091839534,2,False,-0.012640180382950108,22.490837295208255,0.5177658265597754,2.2844071790673426,22.490837295208255,0.2,5gfm,0.2,0.03,1.0,,B,0.2,0.1,3.0
True,True,,92,11,1.3049241238556922e-14,-1.8723011761412778,0,True,0.085837076337217,24.837655261019446,0.47001424598818525,2.6817444395387633,,0.2,5gfm,0.2,0.05,0.0,,B,0.2,0.1,3.0
True,True,,92,11,8.934953958380175e-09,-1.8696734375316288,0,True,0.0869617127909466,24.959860422822768,0.46754776574030926,2.689854316674694,,0.2,5gfm,0.2,0.05,1.0,,B,0.2,0.1,3.0
True,True,,108,13,11.348700964384776,11.348700964384776,6,False,-0.023111078481796152,78.13220084560945,0.3545029976634775,0.49721276132409425,78.13220084560945,0.21,6gfm,0.05,0.02,0.0,,B,0.2,0.1,3.0
True,True,,108,13,11.149409189693401,11.149409189693401,6,False,-0.02268013699361953,78.219419036658,0.35663744035335404,0.49637374914757126,78.219419036658,0.2,6gfm,0.05,0.02,1.0,,B,0.2,0.1,3.0
True,True,,108,13,6.331710335070511,6.331710335070511,2,False,-0.012502370695318465,80.59625340714933,0.5626343060318104,0.4636275667279646,80.59625340714933,0.45,6gfm,0.05,0.03,0.0,,B,0.2,0.1,3.0
True,True,,108,13,6.151666872474536,6.151666872474536,2,False,-0.012133947944701868,80.68240587435739,0.5651963289654999,0.4617457652939161,80.68240587435739,0.21,6gfm,0.05,0.03,1.0,,B,0.2,0.1,3.0
True,True,,108,13,1.0568575740024773e-13,-2.1295688058242437,0,True,0.004675937572435057,85.46670395186646,0.6886096272890597,3.185738050727545,,0.21,6gfm,0.05,0.05,0.0,,B,0.2,0.1,3.0
True,True,,108,13,2.5504312306480848e-08,-2.1248549845863343,0,True,0.00494372406053773,85.55012209051306,0.6886096393020135,3.1857378423327813,,0.2,6gfm,0.05,0.05,1.0,,B,0.2,0.1,3.0
True,True,,108,13,7.616132743528713,7.616132743528713,2,False,-0.02942203020323041,41.18072074325296,0.35186231012335517,0.4983629943134957,41.18072074325296,0.2,6gfm,0.1,0.02,0.0,,B,0.2,0.1,3.0
True,True,,108,13,7.388195929664434,7.388195929664434,2,False,-0.02847897410484044,41.27223672796632,0.35401292826606245,0.49753403930478873,41.27223672796632,0.2,6gfm,0.1,0.02,1.0,,B,0.2,0.1,3.0
True,True,,108,13,0.7876649245734129,0.7876649245734129,2,False,-0.002908660908924315,43.098951673895286,0.560702837326327,0.46652011141826716,43.098951673895286,0.46,6gfm,0.1,0.03,0.0,,B,0.2,0.1,3.0
True,True,,108,13,0.5958482487256695,0.5958482487256695,2,False,-0.002195642114026032,43.190994072141706,0.5633299710866608,0.46461826275228707,43.190994072141706,0.2,6gfm,0.1,0.03,1.0,,B,0.2,0.1,3.0
True,True,,108,13,3.06354591240326e-10,-2.139057997381057,0,True,0.03859253891280253,47.08971856696647,0.581429925682653,3.106263349069849,,0.2,6gfm,0.1,0.05,0.0,,B,0.2,0.1,3.0
True,True,,108,13,8.420749285923572e-15,-2.134190907689712,0,True,0.03892900603309404,47.179598008274105,0.5814299155591273,3.106263183094785,,0.2,6gfm,0.1,0.05,1.0,,B,0.2,0.1,3.0
True,True,,108,13,7.824389789131215,7.824389789131215,6,False,-0.044228397739710115,28.128347191460577,0.349197602305962,0.4995019283045055,28.128347191460577,0.2,6gfm,0.15,0.02,0.0,,B,0.2,0.1,3.0
True,True,,108,13,7.528364817184757,7.528364817184757,6,False,-0.04241828894240751,28.2212713519817,0.3513640332614382,0.49868350217249174,28.2212713519817,0.2,6gfm,0.15,0.02,1.0,,B,0.2,0.1,3.0
True,True,,108,13,0.41745554665815376,0.41745554665815376,2,False,-0.00224674304546275,29.57167096421176,0.5306575575747905,2.5331293347851576,29.57167096421176,0.46,6gfm,0.15,0.03,0.0,,B,0.2,0.1,3.0
True,True,,108,13,0.16358654502068504,0.16358654502068504,2,False,-0.000877539063639367,29.668875515018573,0.5306575497204279,2.5331291328278143,29.668875515018573,0.2,6gfm,0.15,0.03,1.0,,B,0.2,0.1,3.0
True,True,,108,13,1.2771448149536312e-09,-2.148685777830603,0,True,0.06791696891167556,32.792564370383474,0.49398541768755433,2.957120064059638,,0.2,6gfm,0.15,0.05,0.0,,B,0.2,0.1,3.0
True,True,,108,13,3.019780331346689e-08,-2.1436589754584006,0,True,0.06839823820452631,32.89311953011304,0.4939853949889125,2.9571199126910077,,0.2,6gfm,0.15,0.05,1.0,,B,0.2,0.1,3.0
True,True,,108,13,9.414602662878174,9.414602662878174,10,False,-0.06960377777006875,21.47507794322568,0.34650930313195477,0.500628907198441,21.47507794322568,0.2,6gfm,0.2,0.02,0.0,,B,0.2,0.1,3.0
True,True,,108,13,9.04138407199855,9.04138407199855,10,False,-0.06658425995476748,21.563468455453556,0.3486911600516834,0.49982148146592575,21.563468455453556,0.2,6gfm,0.2,0.02,1.0,,B,0.2,0.1,3.0
True,True,,108,13,2.4043835070369113,2.4043835070369113,2,False,-0.016975393639389737,22.539352465168903,0.4692898291478848,2.428014248782349,22.539352465168903,0.46,6gfm,0.2,0.03,0.0,,B,0.2,0.1,3.0
True,True,,108,13,2.059902659890895,2.059902659890895,2,False,-0.014482103491407751,22.635476224584266,0.4692898132684019,2.428014060107221,22.635476224584266,0.2,6gfm,0.2,0.03,1.0,,B,0.2,0.1,3.0
True,True,,108,13,2.3415406463808006e-09,-2.158451799781285,0,True,0.08133493106897738,24.982106721438992,0.42766986838716287,2.785741721013623,,0.2,6gfm,0.2,0.05,0.0,,B,0.2,0.1,3.0
True,True,,108,13,1.41096387887304e-14,-2.1532586463361696,0,True,0.08239970353893972,25.09279334615565,0.42766983861370217,2.785741576561085,,0.2,6gfm,0.2,0.05,1.0,,B,0.2,0.1,3.0
True,True,,47,5,1.667454400324302e-14,-1.1253657878858057,0,True,0.12070651178226172,29.567577415645605,0.46699937388464424,4.997805455831328,,0.2,2gfm,0.15,0.05,0.0,1.732,B,0.2,0.1,3.0
True,True,,47,5,1.667454400324302e-14,-1.1253657878858057,0,True,0.12070651178226172,29.567577415645605,0.46699937388464424,4.997805455831328,,0.2,2gfm,0.15,0.05,0.0,0.891,B,0.2,0.1,3.0
True,True,,47,5,1.667454400324302e-14,-1.1253657878858057,0,True,0.12070651178226172,29.567577415645605,0.46699937388464424,4.997805455831328,,0.2,2gfm,0.15,0.05,0.0,0.05,B,0.2,0.1,3.0
True,True,,92,11,2.2935627882543232e-10,-1.866294501682317,0,True,0.07105616278837633,32.629015873891404,0.5340133298665676,2.8134255600342257,,0.48,5gfm,0.15,0.05,0.0,1.732,B,0.2,0.1,3.0
True,True,,92,11,2.2935627882543232e-10,-1.866294501682317,0,True,0.07105616278837633,32.629015873891404,0.5340133298665676,2.8134255600342257,,0.2,5gfm,0.15,0.05,0.0,0.891,B,0.2,0.1,3.0
True,True,,92,11,2.2935627882543232e-10,-1.866294501682317,0,True,0.07105616278837633,32.629015873891404,0.5340133298665676,2.8134255600342257,,0.2,5gfm,0.15,0.05,0.0,0.05,B,0.2,0.1,3.0
True,True,,108,13,1.2771448149536312e-09,-2.148685777830603,0,True,0.06791696891167556,32.792564370383474,0.49398541768755433,2.957120064059638,,0.2,6gfm,0.15,0.05,0.0,1.732,B,0.2,0.1,3.0
True,True,,108,13,1.2771448149536312e-09,-2.148685777830603,0,True,0.06791696891167556,32.792564370383474,0.49398541768755433,2.957120064059638,,0.2,6gfm,0.15,0.05,0.0,0.891,B,0.2,0.1,3.0
True,True,,108,13,1.2771448149536312e-09,-2.148685777830603,0,True,0.06791696891167556,32.792564370383474,0.49398541768755433,2.957120064059638,,0.2,6gfm,0.15,0.05,0.0,0.05,B,0.2,0.1,3.0
True,True,,47,5,2.261781665039612e-09,-1.1175082784754575,0,True,0.003951552077838119,71.71218525876687,0.48996303929226503,4.897244234169833,,0.44,2gfm,0.05,0.02,0.0,,C,1.0,0.1,3.0
True,True,,47,5,7.548061254830463e-11,-1.0924820358555638,0,True,0.004701211871659541,71.91299255154176,0.5378982456574055,0.2725002578879047,,0.2,2gfm,0.05,0.02,1.0,,C,1.0,0.1,3.0
True,True,,47,5,3.1846670185276088e-15,-1.1263150722803357,0,True,0.02319726176477923,76.24905775786893,0.49025170741328505,4.931364983928828,,0.2,2gfm,0.05,0.03,0.0,,C,1.0,0.1,3.0
True,True,,47,5,1.131295693404699e-10,-1.0925290891684871,0,True,0.02367242961885977,76.43918974175196,0.5587353882455064,0.2580968531274841,,0.2,2gfm,0.05,0.03,1.0,,C,1.0,0.1,3.0
True,True,,47,5,2.4829699897105827e-09,-1.120161320049338,0,True,0.047499220391201316,85.0796587196909,0.4948978198098484,4.966198788962078,,0.2,2gfm,0.05,0.05,0.0,,C,1.0,0.1,3.0
True,True,,47,5,1.8867994873138902e-10,-1.084379097897462,0,True,0.0476733832582474,85.24815916274649,0.5707180268029205,0.24831337838520479,,0.2,2gfm,0.05,0.05,1.0,,C,1.0,0.1,3.0
True,True,,47,5,4.946910113107191e-17,-1.1184840970742078,0,True,0.038339480718940167,38.521980715563174,0.4859594860950525,4.9019675219638925,,0.44,2gfm,0.1,0.02,0.0,,C,1.0,0.1,3.0
True,True,,47,5,2.454746572547114e-08,-1.0934224362937046,0,True,0.03926154939380412,38.74452856108531,0.5378941783797878,0.2727377259848155,,0.2,2gfm,0.1,0.02,1.0,,C,1.0,0.1,3.0
True,True,,47,5,1.5183415870414884e-15,-1.1273982722428038,0,True,0.08581303237350787,42.28827763543194,0.48546241809961793,4.9459311226977265,,0.2,2gfm,0.1,0.03,0.0,,C,1.0,0.1,3.0
True,True,,47,5,2.8170311165919702e-08,-1.0934696846566276,0,True,0.08566384999572028,42.490330603958256,0.5588025898744312,0.25827389081233365,,0.2,2gfm,0.1,0.03,1.0,,C,1.0,0.1,3.0
True,True,,47,5,6.261188301568153e-15,-1.1212053443489904,0,True,0.13090259802294166,50.17859027648158,0.4897154265795575,4.999124384848797,,0.2,2gfm,0.1,0.05,0.0,,C,1.0,0.1,3.0
True,True,,47,5,1.9716558587319856e-08,-1.085264785422465,0,True,0.13020727709678395,50.33169567402887,0.5708111696700173,0.24845604970883556,,0.2,2gfm,0.1,0.05,1.0,,C,1.0,0.1,3.0
True,True,,47,5,1.598337712895132e-12,-1.1194644279919994,0,True,0.05554326537440968,26.03693894700549,0.48083675364059786,4.89507461950813,,0.45,2gfm,0.15,0.02,0.0,,C,1.0,0.1,3.0
True,True,,47,5,7.590243749576421e-11,-1.094367706154126,0,True,0.05724880757426276,26.29277120465456,0.5378902687620039,0.2729763011397281,,0.2,2gfm,0.15,0.02,1.0,,C,1.0,0.1,3.0
True,True,,47,5,0.0,-1.128487416419828,0,True,0.1479020453416891,29.003618096862805,0.47941663470276075,4.947547752901809,,0.2,2gfm,0.15,0.03,0.0,,C,1.0,0.1,3.0
True,True,,47,5,1.1392911624733652e-10,-1.0944148625224424,0,True,0.1462343234052415,29.23993327083619,0.5588704243601128,0.25845151575377195,,0.2,2gfm,0.15,0.03,1.0,,C,1.0,0.1,3.0
True,True,,47,5,2.5718075075886303e-09,-1.1222546626548304,0,True,0.2171346144786036,36.733514398901185,0.5719811858602002,0.2561444250511085,,0.2,2gfm,0.15,0.05,0.0,,C,1.0,0.1,3.0
True,True,,47,5,1.8974729162445447e-10,-1.0861543202193567,0,True,0.2150834100164334,36.86974659071057,0.5709049984704042,0.24859907521362817,,0.2,2gfm,0.15,0.05,1.0,,C,1.0,0.1,3.0
True,True,,47,5,6.916514146128585e-14,-1.1204493091912164,0,True,0.039227298905997236,19.44644537873195,0.47496905539401674,4.8777569032515675,,0.45,2gfm,0.2,0.02,0.0,,C,1.0,0.1,3.0
True,True,,47,5,7.553925184805531e-11,-1.0953178975417297,0,True,0.04399809664192847,19.719264038651207,0.5378865201482615,0.2732159937011808,,0.19,2gfm,0.2,0.02,1.0,,C,1.0,0.1,3.0
True,True,,47,5,3.1080512748177943e-09,-1.1295825697377686,0,True,0.1897077267374938,21.094616956065618,0.47261896402992554,4.936625695396616,,0.2,2gfm,0.2,0.03,0.0,,C,1.0,0.1,3.0
True,True,,47,5,9.049843432177603e-09,-1.0953646660300995,0,True,0.18647431540331738,21.409747523585136,0.5589388997351095,0.2586297313437673,,0.2,2gfm,0.2,0.03,1.0,,C,1.0,0.1,3.0
True,True,,47,5,1.6917805248516773e-09,-1.1233093260816007,0,True,0.30692749155596083,29.098741329543277,0.5720775206323302,0.25632097289524564,,0.2,2gfm,0.2,0.05,0.0,,C,1.0,0.1,3.0
True,True,,47,5,1.8884904727911728e-10,-1.087047733163772,0,True,0.3033613103493428,29.208662982071704,0.570999520302616,0.2487424560031908,,0.2,2gfm,0.2,0.05,1.0,,C,1.0,0.1,3.0
True,True,,92,11,3.2353996455048986,3.2353996455048986,2,False,-0.006371575149418401,80.81508606314604,0.4048671654083435,0.44962423023150516,80.81508606314604,0.2,5gfm,0.05,0.02,0.0,,C,1.0,0.1,3.0
True,True,,92,11,3.0506175505759074,3.0506175505759074,2,False,-0.006000771528153129,80.9082829894952,0.40703987640955713,0.4486429794276359,80.9082829894952,0.48,5gfm,0.05,0.02,1.0,,C,1.0,0.1,3.0
True,True,,92,11,6.563195334370192e-10,-1.7883066995047447,0,True,0.008739984356790947,84.8802133564944,0.5801545898704116,0.39958842190925253,,0.21,5gfm,0.05,0.03,0.0,,C,1.0,0.1,3.0
True,True,,92,11,1.0127983340709144e-08,-1.790736184350234,0,True,0.009018094963303018,84.97093399850827,0.5822610387148855,0.3979473055135742,,0.2,5gfm,0.05,0.03,1.0,,C,1.0,0.1,3.0
True,True,,92,11,3.4384765451949363e-14,-1.8385293227103885,0,True,0.029742307611411084,92.79115390488306,0.6818170386550665,0.31394290758140253,,0.2,5gfm,0.05,0.05,0.0,,C,1.0,0.1,3.0
True,True,,92,11,2.6482755445817896e-08,-1.8364230334671894,0,True,0.029896696228324575,92.87598809386377,0.6827499903758424,0.31278202037805164,,0.2,5gfm,0.05,0.05,1.0,,C,1.0,0.1,3.0
True,True,,92,11,4.853729607906859e-10,-1.2469335881791905,0,True,0.013267295145527346,43.28243286654347,0.40295737764103584,0.450743269206873,,0.2,5gfm,0.1,0.02,0.0,,C,1.0,0.1,3.0
True,True,,92,11,9.883498054340523e-15,-1.2523260511653937,0,True,0.013934224547714454,43.3841964298334,0.4051507175380949,0.44976521093639865,,0.45,5gfm,0.1,0.02,1.0,,C,1.0,0.1,3.0
True,True,,92,11,1.2355208139077364e-09,-1.792466914523645,0,True,0.050248317814970356,46.620395569411244,0.5795371984646445,0.40116097823023444,,0.21,5gfm,0.1,0.03,0.0,,C,1.0,0.1,3.0
True,True,,92,11,1.2485689547510616e-08,-1.795020919460598,0,True,0.05055105638755125,46.72006106889965,0.581686004148626,0.3994959353914015,,0.2,5gfm,0.1,0.03,1.0,,C,1.0,0.1,3.0
True,True,,92,11,1.2906778715916277e-15,-1.844393274292731,0,True,0.09353424654546905,53.48076493366543,0.682638291847733,0.314235800440382,,0.2,5gfm,0.1,0.05,0.0,,C,1.0,0.1,3.0
True,True,,92,11,1.6462232782790263e-14,-1.8422267135072226,0,True,0.0934532477491962,53.56923801452481,0.6835730121316513,0.3130624900722844,,0.2,5gfm,0.1,0.05,1.0,,C,1.0,0.1,3.0
True,True,,92,11,1.0926750539821476e-09,-1.2428809756236952,0,True,0.023527597486214177,29.547282801696202,0.4010241764008565,0.4518627884599942,,0.2,5gfm,0.15,0.02,0.0,,C,1.0,0.1,3.0
True,True,,92,11,3.0287901168359247e-15,-1.2483724573591832,0,True,0.024850939092854005,29.65863499246715,0.40323812568885703,0.4508882783162192,,0.46,5gfm,0.15,0.02,1.0,,C,1.0,0.1,3.0
True,True,,92,11,1.8529019813457672e-09,-1.7966366826842317,0,True,0.08878990008698483,32.215823101456486,0.5788942005780972,0.40276648186269176,,0.21,5gfm,0.15,0.03,0.0,,C,1.0,0.1,3.0
True,True,,92,11,3.1412720214305587e-14,-1.7993217479248664,0,True,0.08916282626644836,32.3314414478036,0.5810868370735865,0.4010770278484913,,0.2,5gfm,0.15,0.03,1.0,,C,1.0,0.1,3.0
True,True,,92,11,4.39028212359264e-10,-1.85033729990172,0,True,0.15998782592966845,38.493004170519875,0.6055623347181679,2.863436058621149,,0.2,5gfm,0.15,0.05,0.0,,C,1.0,0.1,3.0
True,True,,92,11,2.3809093127946383e-08,-1.848108044356465,0,True,0.15938904586481223,38.5906229468312,0.6027276826805618,2.881416674940734,,0.2,5gfm,0.15,0.05,1.0,,C,1.0,0.1,3.0
True,True,,92,11,1.3647135025771779e-14,-1.2387263313220305,0,True,0.013765521262346668,22.31440630547115,0.3990674475501259,0.452982463038241,,0.2,5gfm,0.2,0.02,0.0,,C,1.0,0.1,3.0
True,True,,92,11,1.3793374253133488e-14,-1.2443175230497332,0,True,0.016467345123244062,22.427236664948737,0.40130197102240683,0.45201186673427785,,0.46,5gfm,0.2,0.02,1.0,,C,1.0,0.1,3.0
True,True,,92,11,1.439027317818904e-09,-1.8008132503811178,0,True,0.10990033593533147,24.200856871492185,0.5782241919542902,0.4044061322851132,,0.2,5gfm,0.2,0.03,0.0,,C,1.0,0.1,3.0
True,True,,92,11,2.6057207268419013e-14,-1.80363633207826,0,True,0.11097197094210713,24.33437920166789,0.5804622003866016,0.40269178280372564,,0.2,5gfm,0.2,0.03,1.0,,C,1.0,0.1,3.0
True,True,,92,11,1.433521761958474e-09,-1.8563629234331729,0,True,0.22702659376706497,29.913221485373022,0.5277672799391367,2.7649169214061384,,0.21,5gfm,0.2,0.05,0.0,,C,1.0,0.1,3.0
True,True,,92,11,1.1574420618455883e-14,-1.8540684384357446,0,True,0.22551509863680497,30.027598420855742,0.5242971223449046,2.778324164822558,,0.2,5gfm,0.2,0.05,1.0,,C,1.0,0.1,3.0
True,True,,108,13,3.4457238530740852,3.4457238530740852,2,False,-0.006742424888768139,81.3344645804303,0.36109920968666787,0.47921420090989036,81.3344645804303,0.2,6gfm,0.05,0.02,0.0,,C,1.0,0.1,3.0
True,True,,108,13,3.273464279349696,3.273464279349696,2,False,-0.006398591415945936,81.42063182019179,0.3630613060514785,0.47839229478660444,81.42063182019179,0.46,6gfm,0.05,0.02,1.0,,C,1.0,0.1,3.0
True,True,,108,13,1.1711927255135421e-14,-1.8408478483929929,0,True,0.008134716166079812,85.37090449906222,0.5438708623133423,0.45205536415854747,,0.2,6gfm,0.05,0.03,0.0,,C,1.0,0.1,3.0
True,True,,108,13,1.6608862610462404e-14,-1.845204084166233,0,True,0.00839436486683702,85.45481900761396,0.5460981322982447,0.45049851142181596,,0.2,6gfm,0.05,0.03,1.0,,C,1.0,0.1,3.0
True,True,,108,13,1.6869605333405586e-09,-2.1051557952207296,0,True,0.028902268991269416,93.22435475653047,0.7107989411252951,0.3315561035911399,,0.2,6gfm,0.05,0.05,0.0,,C,1.0,0.1,3.0
True,True,,108,13,2.818797864514802e-13,-2.101135063746254,0,True,0.029048842918478403,93.30292167090256,0.711455173977548,0.33030562516305717,,0.2,6gfm,0.05,0.05,1.0,,C,1.0,0.1,3.0
True,True,,108,13,1.5546804679541618e-09,-1.1602030508906789,0,True,0.011948625144142123,43.55113726080726,0.3588676439013793,0.4802664595463803,,0.2,6gfm,0.1,0.02,0.0,,C,1.0,0.1,3.0
True,True,,108,13,8.358373742249578e-13,-1.1655696849814947,0,True,0.012568773491078175,43.64473293782488,0.3608458946714831,0.47945060557261726,,0.2,6gfm,0.1,0.02,1.0,,C,1.0,0.1,3.0
True,True,,108,13,1.134167812207126e-09,-1.841996426007619,0,True,0.04828794974834862,46.86023063754106,0.5422265805708602,0.45428405047122117,,0.47,6gfm,0.1,0.03,0.0,,C,1.0,0.1,3.0
True,True,,108,13,2.044839458454646e-08,-1.8465527179713606,0,True,0.04858098387567292,46.951982779149944,0.5444985994844161,0.45271375842723366,,0.21,6gfm,0.1,0.03,1.0,,C,1.0,0.1,3.0
True,True,,108,13,0.0,-2.114888519469337,0,True,0.0912420503187716,53.64907246274798,0.6612571247016016,3.092857447645299,,0.21,6gfm,0.1,0.05,0.0,,C,1.0,0.1,3.0
True,True,,108,13,3.61764889227631e-14,-2.110728374729293,0,True,0.09118395331805455,53.73091517436525,0.6612571229925817,3.092857300052185,,0.2,6gfm,0.1,0.05,1.0,,C,1.0,0.1,3.0
True,True,,108,13,1.7399380302945917e-14,-1.1543651912293176,0,True,0.021506610011381565,29.743873596673406,0.35661464601953174,0.48131346846113915,,0.2,6gfm,0.15,0.02,0.0,,C,1.0,0.1,3.0
True,True,,108,13,1.776120131114814e-08,-1.1598164538266507,0,True,0.02272169027733022,29.845640234983712,0.3586089010851419,0.48050401875438176,,0.2,6gfm,0.15,0.02,1.0,,C,1.0,0.1,3.0
True,True,,108,13,7.093617752235497e-15,-1.8429862516662663,0,True,0.08518247825364543,32.38867452992047,0.540525500653584,0.45655299053057924,,0.45,6gfm,0.15,0.03,0.0,,C,1.0,0.1,3.0
True,True,,108,13,1.225605834437038e-08,-1.8477506984741665,0,True,0.08556026022350964,32.494217082103795,0.5428433116203619,0.45496969063549014,,0.2,6gfm,0.15,0.03,1.0,,C,1.0,0.1,3.0
True,True,,108,13,8.94342986748544e-16,-2.1248100248573696,0,True,0.15585765551628147,38.56352409308557,0.5559142052872588,3.0320109508326873,,0.2,6gfm,0.15,0.05,0.0,,C,1.0,0.1,3.0
True,True,,108,13,1.6736145279517453e-14,-2.120502946051797,0,True,0.1553503500852383,38.65376931812234,0.5559141907698714,3.0320108145455875,,0.2,6gfm,0.15,0.05,1.0,,C,1.0,0.1,3.0
True,True,,108,13,3.5227777765419605e-10,-1.1484215057301557,0,True,0.011639392863426907,22.479592393095732,0.3543403238682883,0.48235480274962,,0.2,6gfm,0.2,0.02,0.0,,C,1.0,0.1,3.0
True,True,,108,13,6.037248967369966e-15,-1.1539572883274622,0,True,0.014074893237802278,22.582374797412292,0.35635041656760447,0.481552114417888,,0.2,6gfm,0.2,0.02,1.0,,C,1.0,0.1,3.0
True,True,,108,13,7.019725806305612e-15,-1.8438056157471392,0,True,0.10465431268583335,24.36682076887804,0.5377530944230844,2.5146664496881774,,0.46,6gfm,0.2,0.03,0.0,,C,1.0,0.1,3.0
True,True,,108,13,1.4618929160235172e-08,-1.848786580846149,0,True,0.105674594621425,24.48721542043258,0.537753087376241,2.5146662694151507,,0.21,6gfm,0.2,0.03,1.0,,C,1.0,0.1,3.0
True,True,,108,13,1.1743570993742819e-09,-2.1349249159550583,0,True,0.22013356037306367,29.930328703989936,0.47521534598102444,2.8800922699714437,,0.2,6gfm,0.2,0.05,0.0,,C,1.0,0.1,3.0
